2025-11-25 20:09:42,467 - __main__ - INFO - 启动DNC参数计算系统
2025-11-25 20:09:42,467 - __main__ - ERROR - 缺少必要的依赖包: openpyxl
2025-11-25 20:09:42,467 - __main__ - ERROR - 依赖项检查失败，程序退出
2025-11-25 20:12:19,676 - __main__ - INFO - 启动DNC参数计算系统
2025-11-25 20:12:19,676 - __main__ - ERROR - 缺少必要的依赖包: openpyxl
2025-11-25 20:12:19,677 - __main__ - ERROR - 依赖项检查失败，程序退出
2025-11-25 20:13:20,861 - __main__ - INFO - 启动DNC参数计算系统
2025-11-25 20:13:22,618 - __main__ - WARNING - 未找到原始master数据目录，将使用空目录
2025-11-25 20:13:28,283 - __main__ - INFO - 启动用户界面
2025-11-25 20:13:28,285 - src.config.config_manager - WARNING - 配置文件不存在: config\app_config.ini
2025-11-25 20:13:28,293 - src.config.config_manager - INFO - 默认配置文件已创建: config\app_config.ini
2025-11-25 20:13:28,370 - src.config.config_manager - INFO - 配置文件加载成功: config\app_config.ini
2025-11-25 22:15:06,037 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_relation.csv, 共 0 条记录
2025-11-25 22:15:06,038 - src.data.data_manager - INFO - 加载CSV文件: type_relation.csv, 0 条记录
2025-11-25 22:15:06,114 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_prg.csv, 共 50328 条记录
2025-11-25 22:15:06,115 - src.data.data_manager - INFO - 加载CSV文件: type_prg.csv, 50328 条记录
2025-11-25 22:15:06,115 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_chngvl.csv, 共 0 条记录
2025-11-25 22:15:06,116 - src.data.data_manager - INFO - 加载CSV文件: type_chngvl.csv, 0 条记录
2025-11-25 22:15:06,116 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\add.csv, 共 0 条记录
2025-11-25 22:15:06,116 - src.data.data_manager - INFO - 加载PRG文件: prg1/add.csv, 0 条记录
2025-11-25 22:15:06,117 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\calc.csv, 共 7 条记录
2025-11-25 22:15:06,117 - src.data.data_manager - INFO - 加载PRG文件: prg1/calc.csv, 7 条记录
2025-11-25 22:15:06,117 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\chngValue.csv, 共 2 条记录
2025-11-25 22:15:06,118 - src.data.data_manager - INFO - 加载PRG文件: prg1/chngValue.csv, 2 条记录
2025-11-25 22:15:06,118 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\cntrl_rex.csv, 共 51 条记录
2025-11-25 22:15:06,118 - src.data.data_manager - INFO - 加载PRG文件: prg1/cntrl_rex.csv, 51 条记录
2025-11-25 22:15:06,119 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\cntrl.csv, 共 66 条记录
2025-11-25 22:15:06,119 - src.data.data_manager - INFO - 加载PRG文件: prg1/cntrl.csv, 66 条记录
2025-11-25 22:15:06,120 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\correct.csv, 共 0 条记录
2025-11-25 22:15:06,120 - src.data.data_manager - INFO - 加载PRG文件: prg1/correct.csv, 0 条记录
2025-11-25 22:15:06,120 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\define.csv, 共 176 条记录
2025-11-25 22:15:06,121 - src.data.data_manager - INFO - 加载PRG文件: prg1/define.csv, 176 条记录
2025-11-25 22:15:06,121 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\input.csv, 共 0 条记录
2025-11-25 22:15:06,121 - src.data.data_manager - INFO - 加载PRG文件: prg1/input.csv, 0 条记录
2025-11-25 22:15:06,122 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\load.csv, 共 10 条记录
2025-11-25 22:15:06,122 - src.data.data_manager - INFO - 加载PRG文件: prg1/load.csv, 10 条记录
2025-11-25 22:15:06,123 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\measure.csv, 共 0 条记录
2025-11-25 22:15:06,123 - src.data.data_manager - INFO - 加载PRG文件: prg1/measure.csv, 0 条记录
2025-11-25 22:15:06,123 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\preset.csv, 共 0 条记录
2025-11-25 22:15:06,123 - src.data.data_manager - INFO - 加载PRG文件: prg1/preset.csv, 0 条记录
2025-11-25 22:15:06,124 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\relation.csv, 共 110 条记录
2025-11-25 22:15:06,124 - src.data.data_manager - INFO - 加载PRG文件: prg1/relation.csv, 110 条记录
2025-11-25 22:15:06,125 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\select.csv, 共 10 条记录
2025-11-25 22:15:06,125 - src.data.data_manager - INFO - 加载PRG文件: prg1/select.csv, 10 条记录
2025-11-25 22:15:06,125 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\switch.csv, 共 4 条记录
2025-11-25 22:15:06,125 - src.data.data_manager - INFO - 加载PRG文件: prg1/switch.csv, 4 条记录
2025-11-25 22:15:06,138 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\type_define.csv, 共 8276 条记录
2025-11-25 22:15:06,139 - src.data.data_manager - INFO - 加载PRG文件: prg1/type_define.csv, 8276 条记录
2025-11-25 22:15:06,149 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\type_prg.csv, 共 8284 条记录
2025-11-25 22:15:06,150 - src.data.data_manager - INFO - 加载PRG文件: prg1/type_prg.csv, 8284 条记录
2025-11-25 22:15:06,151 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\add.csv, 共 0 条记录
2025-11-25 22:15:06,151 - src.data.data_manager - INFO - 加载PRG文件: prg2/add.csv, 0 条记录
2025-11-25 22:15:06,151 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\calc.csv, 共 7 条记录
2025-11-25 22:15:06,151 - src.data.data_manager - INFO - 加载PRG文件: prg2/calc.csv, 7 条记录
2025-11-25 22:15:06,152 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\chngValue.csv, 共 2 条记录
2025-11-25 22:15:06,152 - src.data.data_manager - INFO - 加载PRG文件: prg2/chngValue.csv, 2 条记录
2025-11-25 22:15:06,152 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\cntrl_rex.csv, 共 51 条记录
2025-11-25 22:15:06,153 - src.data.data_manager - INFO - 加载PRG文件: prg2/cntrl_rex.csv, 51 条记录
2025-11-25 22:15:06,153 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\cntrl.csv, 共 42 条记录
2025-11-25 22:15:06,153 - src.data.data_manager - INFO - 加载PRG文件: prg2/cntrl.csv, 42 条记录
2025-11-25 22:15:06,154 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\correct.csv, 共 0 条记录
2025-11-25 22:15:06,154 - src.data.data_manager - INFO - 加载PRG文件: prg2/correct.csv, 0 条记录
2025-11-25 22:15:06,154 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\define.csv, 共 161 条记录
2025-11-25 22:15:06,155 - src.data.data_manager - INFO - 加载PRG文件: prg2/define.csv, 161 条记录
2025-11-25 22:15:06,155 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\load.csv, 共 11 条记录
2025-11-25 22:15:06,155 - src.data.data_manager - INFO - 加载PRG文件: prg2/load.csv, 11 条记录
2025-11-25 22:15:06,156 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\measure.csv, 共 0 条记录
2025-11-25 22:15:06,156 - src.data.data_manager - INFO - 加载PRG文件: prg2/measure.csv, 0 条记录
2025-11-25 22:15:06,156 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\preset.csv, 共 0 条记录
2025-11-25 22:15:06,156 - src.data.data_manager - INFO - 加载PRG文件: prg2/preset.csv, 0 条记录
2025-11-25 22:15:06,157 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\relation.csv, 共 58 条记录
2025-11-25 22:15:06,157 - src.data.data_manager - INFO - 加载PRG文件: prg2/relation.csv, 58 条记录
2025-11-25 22:15:06,157 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\select.csv, 共 0 条记录
2025-11-25 22:15:06,157 - src.data.data_manager - INFO - 加载PRG文件: prg2/select.csv, 0 条记录
2025-11-25 22:15:06,158 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\switch.csv, 共 0 条记录
2025-11-25 22:15:06,158 - src.data.data_manager - INFO - 加载PRG文件: prg2/switch.csv, 0 条记录
2025-11-25 22:15:06,165 - src.data.data_manager - INFO - 产品数据索引构建完成: 43313 种产品型号
2025-11-25 22:15:06,165 - src.data.data_manager - INFO - 所有CSV文件加载完成
2025-11-25 22:15:17,021 - src.ui.main_window - INFO - 找到匹配型号: GPA20GT15040_A (从输入 GPA20GT15040_A-H8 匹配)
2025-11-25 22:18:36,838 - __main__ - INFO - 启动DNC参数计算系统
2025-11-25 22:18:37,115 - __main__ - WARNING - 未找到原始master数据目录，将使用空目录
2025-11-25 22:18:37,186 - __main__ - INFO - 启动用户界面
2025-11-25 22:18:37,187 - src.config.config_manager - INFO - 配置文件加载成功: config\app_config.ini
2025-11-25 22:18:37,234 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\ini.csv, 共 46 条记录
2025-11-25 22:18:37,234 - src.data.data_manager - INFO - 加载CSV文件: ini.csv, 46 条记录
2025-11-25 22:18:37,234 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg.csv, 共 2 条记录
2025-11-25 22:18:37,234 - src.data.data_manager - INFO - 加载CSV文件: prg.csv, 2 条记录
2025-11-25 22:18:37,234 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\header.csv, 共 5 条记录
2025-11-25 22:18:37,235 - src.data.data_manager - INFO - 加载CSV文件: header.csv, 5 条记录
2025-11-25 22:18:37,235 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\math.csv, 共 19 条记录
2025-11-25 22:18:37,235 - src.data.data_manager - INFO - 加载CSV文件: math.csv, 19 条记录
2025-11-25 22:18:37,294 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_define.csv, 共 43440 条记录
2025-11-25 22:18:37,295 - src.data.data_manager - INFO - 加载CSV文件: type_define.csv, 43440 条记录
2025-11-25 22:18:37,295 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_relation.csv, 共 0 条记录
2025-11-25 22:18:37,295 - src.data.data_manager - INFO - 加载CSV文件: type_relation.csv, 0 条记录
2025-11-25 22:18:37,365 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_prg.csv, 共 50328 条记录
2025-11-25 22:18:37,366 - src.data.data_manager - INFO - 加载CSV文件: type_prg.csv, 50328 条记录
2025-11-25 22:18:37,367 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_chngvl.csv, 共 0 条记录
2025-11-25 22:18:37,367 - src.data.data_manager - INFO - 加载CSV文件: type_chngvl.csv, 0 条记录
2025-11-25 22:18:37,367 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\add.csv, 共 0 条记录
2025-11-25 22:18:37,367 - src.data.data_manager - INFO - 加载PRG文件: prg1/add.csv, 0 条记录
2025-11-25 22:18:37,367 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\calc.csv, 共 7 条记录
2025-11-25 22:18:37,367 - src.data.data_manager - INFO - 加载PRG文件: prg1/calc.csv, 7 条记录
2025-11-25 22:18:37,368 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\chngValue.csv, 共 2 条记录
2025-11-25 22:18:37,368 - src.data.data_manager - INFO - 加载PRG文件: prg1/chngValue.csv, 2 条记录
2025-11-25 22:18:37,368 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\cntrl_rex.csv, 共 51 条记录
2025-11-25 22:18:37,368 - src.data.data_manager - INFO - 加载PRG文件: prg1/cntrl_rex.csv, 51 条记录
2025-11-25 22:18:37,369 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\cntrl.csv, 共 66 条记录
2025-11-25 22:18:37,369 - src.data.data_manager - INFO - 加载PRG文件: prg1/cntrl.csv, 66 条记录
2025-11-25 22:18:37,369 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\correct.csv, 共 0 条记录
2025-11-25 22:18:37,369 - src.data.data_manager - INFO - 加载PRG文件: prg1/correct.csv, 0 条记录
2025-11-25 22:18:37,370 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\define.csv, 共 176 条记录
2025-11-25 22:18:37,370 - src.data.data_manager - INFO - 加载PRG文件: prg1/define.csv, 176 条记录
2025-11-25 22:18:37,370 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\input.csv, 共 0 条记录
2025-11-25 22:18:37,370 - src.data.data_manager - INFO - 加载PRG文件: prg1/input.csv, 0 条记录
2025-11-25 22:18:37,370 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\load.csv, 共 10 条记录
2025-11-25 22:18:37,370 - src.data.data_manager - INFO - 加载PRG文件: prg1/load.csv, 10 条记录
2025-11-25 22:18:37,371 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\measure.csv, 共 0 条记录
2025-11-25 22:18:37,371 - src.data.data_manager - INFO - 加载PRG文件: prg1/measure.csv, 0 条记录
2025-11-25 22:18:37,371 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\preset.csv, 共 0 条记录
2025-11-25 22:18:37,371 - src.data.data_manager - INFO - 加载PRG文件: prg1/preset.csv, 0 条记录
2025-11-25 22:18:37,372 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\relation.csv, 共 110 条记录
2025-11-25 22:18:37,372 - src.data.data_manager - INFO - 加载PRG文件: prg1/relation.csv, 110 条记录
2025-11-25 22:18:37,372 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\select.csv, 共 10 条记录
2025-11-25 22:18:37,372 - src.data.data_manager - INFO - 加载PRG文件: prg1/select.csv, 10 条记录
2025-11-25 22:18:37,374 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\switch.csv, 共 4 条记录
2025-11-25 22:18:37,374 - src.data.data_manager - INFO - 加载PRG文件: prg1/switch.csv, 4 条记录
2025-11-25 22:18:37,383 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\type_define.csv, 共 8276 条记录
2025-11-25 22:18:37,383 - src.data.data_manager - INFO - 加载PRG文件: prg1/type_define.csv, 8276 条记录
2025-11-25 22:18:37,389 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\type_prg.csv, 共 8284 条记录
2025-11-25 22:18:37,390 - src.data.data_manager - INFO - 加载PRG文件: prg1/type_prg.csv, 8284 条记录
2025-11-25 22:18:37,390 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\add.csv, 共 0 条记录
2025-11-25 22:18:37,390 - src.data.data_manager - INFO - 加载PRG文件: prg2/add.csv, 0 条记录
2025-11-25 22:18:37,391 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\calc.csv, 共 7 条记录
2025-11-25 22:18:37,391 - src.data.data_manager - INFO - 加载PRG文件: prg2/calc.csv, 7 条记录
2025-11-25 22:18:37,391 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\chngValue.csv, 共 2 条记录
2025-11-25 22:18:37,391 - src.data.data_manager - INFO - 加载PRG文件: prg2/chngValue.csv, 2 条记录
2025-11-25 22:18:37,391 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\cntrl_rex.csv, 共 51 条记录
2025-11-25 22:18:37,391 - src.data.data_manager - INFO - 加载PRG文件: prg2/cntrl_rex.csv, 51 条记录
2025-11-25 22:18:37,392 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\cntrl.csv, 共 42 条记录
2025-11-25 22:18:37,392 - src.data.data_manager - INFO - 加载PRG文件: prg2/cntrl.csv, 42 条记录
2025-11-25 22:18:37,392 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\correct.csv, 共 0 条记录
2025-11-25 22:18:37,392 - src.data.data_manager - INFO - 加载PRG文件: prg2/correct.csv, 0 条记录
2025-11-25 22:18:37,393 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\define.csv, 共 161 条记录
2025-11-25 22:18:37,393 - src.data.data_manager - INFO - 加载PRG文件: prg2/define.csv, 161 条记录
2025-11-25 22:18:37,393 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\load.csv, 共 11 条记录
2025-11-25 22:18:37,393 - src.data.data_manager - INFO - 加载PRG文件: prg2/load.csv, 11 条记录
2025-11-25 22:18:37,393 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\measure.csv, 共 0 条记录
2025-11-25 22:18:37,393 - src.data.data_manager - INFO - 加载PRG文件: prg2/measure.csv, 0 条记录
2025-11-25 22:18:37,394 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\preset.csv, 共 0 条记录
2025-11-25 22:18:37,394 - src.data.data_manager - INFO - 加载PRG文件: prg2/preset.csv, 0 条记录
2025-11-25 22:18:37,394 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\relation.csv, 共 58 条记录
2025-11-25 22:18:37,394 - src.data.data_manager - INFO - 加载PRG文件: prg2/relation.csv, 58 条记录
2025-11-25 22:18:37,395 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\select.csv, 共 0 条记录
2025-11-25 22:18:37,395 - src.data.data_manager - INFO - 加载PRG文件: prg2/select.csv, 0 条记录
2025-11-25 22:18:37,395 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\switch.csv, 共 0 条记录
2025-11-25 22:18:37,395 - src.data.data_manager - INFO - 加载PRG文件: prg2/switch.csv, 0 条记录
2025-11-25 22:18:37,402 - src.data.data_manager - INFO - 产品数据索引构建完成: 43313 种产品型号
2025-11-25 22:18:37,402 - src.data.data_manager - INFO - 所有CSV文件加载完成
2025-11-25 22:21:15,649 - __main__ - INFO - 启动DNC参数计算系统
2025-11-25 22:21:15,901 - __main__ - WARNING - 未找到原始master数据目录，将使用空目录
2025-11-25 22:21:15,977 - __main__ - INFO - 启动用户界面
2025-11-25 22:21:15,978 - src.config.config_manager - INFO - 配置文件加载成功: config\app_config.ini
2025-11-25 22:21:16,026 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\ini.csv, 共 46 条记录
2025-11-25 22:21:16,026 - src.data.data_manager - INFO - 加载CSV文件: ini.csv, 46 条记录
2025-11-25 22:21:16,027 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg.csv, 共 2 条记录
2025-11-25 22:21:16,027 - src.data.data_manager - INFO - 加载CSV文件: prg.csv, 2 条记录
2025-11-25 22:21:16,028 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\header.csv, 共 5 条记录
2025-11-25 22:21:16,028 - src.data.data_manager - INFO - 加载CSV文件: header.csv, 5 条记录
2025-11-25 22:21:16,028 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\math.csv, 共 19 条记录
2025-11-25 22:21:16,028 - src.data.data_manager - INFO - 加载CSV文件: math.csv, 19 条记录
2025-11-25 22:21:16,084 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_define.csv, 共 43440 条记录
2025-11-25 22:21:16,085 - src.data.data_manager - INFO - 加载CSV文件: type_define.csv, 43440 条记录
2025-11-25 22:21:16,086 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_relation.csv, 共 0 条记录
2025-11-25 22:21:16,086 - src.data.data_manager - INFO - 加载CSV文件: type_relation.csv, 0 条记录
2025-11-25 22:21:16,155 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_prg.csv, 共 50328 条记录
2025-11-25 22:21:16,157 - src.data.data_manager - INFO - 加载CSV文件: type_prg.csv, 50328 条记录
