NO,TYPE,DEFINE1,DEFINE2
257710218,KFFSAHH13,,
257710219,KFFSAHH16,,
257710220,KFFSAHH20,,
257710221,KFFSAMA2,,
257710222,KFFSAMA3,,
257710223,KFFSAMA4,,
257710224,KFFSAMA5,,
257710225,KFFSAMA6,,
257710226,KFFSAMA8,,
257710227,KFFSAMA10,,
257710228,KFFSAMA12,,
257710229,KFFSAMA13,,
257710230,KFFSAMA16,,
257710231,KFFSAMA20,,
257710232,KFFSAMB2,,
257710233,KFFSAMB3,,
257710234,KFFSAMB4,,
257710235,KFFSAMB5,,
257710236,KFFSAMB6,,
257710237,KFFSAMB8,,
257710238,KFFSAMB10,,
257710239,KFFSAMB12,,
257710240,KFFSAMB13,,
257710241,KFFSAMB16,,
257710242,KFFSAMB20,,
257710243,KFFSAPA2,,
257710244,KFFSAPA3,,
257710245,KFFSAPA4,,
257710246,KFFSAPA5,,
257710247,KFFSAPA6,,
257710248,KFFSAPA8,,
257710249,KFFSAPA10,,
257710250,KFFSAPA12,,
257710251,KFFSAPA13,,
257710252,KFFSAPA16,,
257710253,KFFSAPA20,,
257710254,KFFSAPB2,,
257710255,KFFSAPB3,,
257710256,KFFSAPB4,,
257710257,KFFSAPB5,,
257710258,KFFSAPB6,,
257710259,KFFSAPB8,,
257710260,KFFSAPB10,,
257710261,KFFSAPB12,,
257710262,KFFSAPB13,,
257710263,KFFSAPB16,,
257710264,KFFSAPB20,,
257710265,KFFSAGA2,,
257710266,KFFSAGA3,,
257710267,KFFSAGA4,,
257710268,KFFSAGA5,,
257710269,KFFSAGA6,,
257710270,KFFSAGA8,,
257710271,KFFSAGA10,,
257710272,KFFSAGA12,,
257710273,KFFSAGA13,,
257710274,KFFSAGA16,,
257710275,KFFSAGA20,,
257710276,KFFSAGB2,,
257710277,KFFSAGB3,,
257710278,KFFSAGB4,,
257710279,KFFSAGB5,,
257710280,KFFSAGB6,,
257710281,KFFSAGB8,,
257710282,KFFSAGB10,,
257710283,KFFSAGB12,,
257710284,KFFSAGB13,,
257710285,KFFSAGB16,,
257710286,KFFSAGB20,,
257710287,KFFSAHA2,,
257710288,KFFSAHA3,,
257710289,KFFSAHA4,,
257710290,KFFSAHA5,,
257710291,KFFSAHA6,,
257710292,KFFSAHA8,,
257710293,KFFSAHA10,,
257710294,KFFSAHA12,,
257710295,KFFSAHA13,,
257710296,KFFSAHA16,,
257710297,KFFSAHA20,,
257710298,KFFSAHB2,,
257710299,KFFSAHB3,,
257710300,KFFSAHB4,,
257710301,KFFSAHB5,,
257710302,KFFSAHB6,,
257710303,KFFSAHB8,,
257710304,KFFSAHB10,,
257710305,KFFSAHB12,,
257710306,KFFSAHB13,,
257710307,KFFSAHB16,,
257710308,KFFSAHB20,,
257710309,KFFSAAS2,,
257710310,KFFSAAS3,,
257710311,KFFSAAS4,,
257710312,KFFSAAS5,,
257710313,KFFSAAS6,,
257710314,KFFSAAS8,,
257710315,KFFSAAS10,,
257710316,KFFSAAS12,,
257710317,KFFSAAS13,,
257710318,KFFSAAS16,,
257710319,KFFSAAS20,,
257710320,KFFSAAM2,,
257710321,KFFSAAM3,,
257710322,KFFSAAM4,,
257710323,KFFSAAM5,,
257710324,KFFSAAM6,,
257710325,KFFSAAM8,,
257710326,KFFSAAM10,,
257710327,KFFSAAM12,,
257710328,KFFSAAM13,,
257710329,KFFSAAM16,,
257710330,KFFSAAM20,,
257710331,KFFSAAP2,,
257710332,KFFSAAP3,,
257710333,KFFSAAP4,,
257710334,KFFSAAP5,,
257710335,KFFSAAP6,,
257710336,KFFSAAP8,,
257710337,KFFSAAP10,,
257710338,KFFSAAP12,,
257710339,KFFSAAP13,,
257710340,KFFSAAP16,,
257710341,KFFSAAP20,,
257710342,KFFSAAG2,,
257710343,KFFSAAG3,,
257710344,KFFSAAG4,,
257710345,KFFSAAG5,,
257710346,KFFSAAG6,,
257710347,KFFSAAG8,,
257710348,KFFSAAG10,,
257710349,KFFSAAG12,,
257710350,KFFSAAG13,,
257710351,KFFSAAG16,,
257710352,KFFSAAG20,,
257710353,KFFSAAH2,,
257710354,KFFSAAH3,,
257710355,KFFSAAH4,,
257710356,KFFSAAH5,,
257710357,KFFSAAH6,,
257710358,KFFSAAH8,,
257710359,KFFSAAH10,,
257710360,KFFSAAH12,,
257710361,KFFSAAH13,,
257710362,KFFSAAH16,,
257710363,KFFSAAH20,,
257710364,KFFSAAA2,,
257710365,KFFSAAA3,,
257710366,KFFSAAA4,,
257710367,KFFSAAA5,,
257710368,KFFSAAA6,,
257710369,KFFSAAA8,,
257710370,KFFSAAA10,,
257710371,KFFSAAA12,,
257710372,KFFSAAA13,,
257710373,KFFSAAA16,,
257710374,KFFSAAA20,,
257710375,KFFSAAB2,,
257710376,KFFSAAB3,,
257710377,KFFSAAB4,,
257710378,KFFSAAB5,,
257710379,KFFSAAB6,,
257710380,KFFSAAB8,,
257710381,KFFSAAB10,,
257710382,KFFSAAB12,,
257710383,KFFSAAB13,,
257710384,KFFSAAB16,,
257710385,KFFSAAB20,,
257710386,KFFSABS2,,
257710387,KFFSABS3,,
257710388,KFFSABS4,,
257710389,KFFSABS5,,
257710390,KFFSABS6,,
257710391,KFFSABS8,,
257710392,KFFSABS10,,
257710393,KFFSABS12,,
257710394,KFFSABS13,,
257710395,KFFSABS16,,
257710396,KFFSABS20,,
257710397,KFFSABM2,,
257710398,KFFSABM3,,
257710399,KFFSABM4,,
257710400,KFFSABM5,,
257710401,KFFSABM6,,
257710402,KFFSABM8,,
257710403,KFFSABM10,,
257710404,KFFSABM12,,
257710405,KFFSABM13,,
257710406,KFFSABM16,,
257710407,KFFSABM20,,
257710408,KFFSABP2,,
257710409,KFFSABP3,,
257710410,KFFSABP4,,
257710411,KFFSABP5,,
257710412,KFFSABP6,,
257710413,KFFSABP8,,
257710414,KFFSABP10,,
257710415,KFFSABP12,,
257710416,KFFSABP13,,
257710417,KFFSABP16,,
257710418,KFFSABP20,,
257710419,KFFSABG2,,
257710420,KFFSABG3,,
257710421,KFFSABG4,,
257710422,KFFSABG5,,
257710423,KFFSABG6,,
257710424,KFFSABG8,,
257710425,KFFSABG10,,
257710426,KFFSABG12,,
257710427,KFFSABG13,,
257710428,KFFSABG16,,
257710429,KFFSABG20,,
257710430,KFFSABH2,,
257710431,KFFSABH3,,
257710432,KFFSABH4,,
257710433,KFFSABH5,,
257710434,KFFSABH6,,
257710435,KFFSABH8,,
257710436,KFFSABH10,,
257710437,KFFSABH12,,
257710438,KFFSABH13,,
257710439,KFFSABH16,,
257710440,KFFSABH20,,
257710441,KFFSABA2,,
257710442,KFFSABA3,,
257710443,KFFSABA4,,
257710444,KFFSABA5,,
257710445,KFFSABA6,,
257710446,KFFSABA8,,
257710447,KFFSABA10,,
257710448,KFFSABA12,,
257710449,KFFSABA13,,
257710450,KFFSABA16,,
257710451,KFFSABA20,,
257710452,KFFSABB2,,
257710453,KFFSABB3,,
257710454,KFFSABB4,,
257710455,KFFSABB5,,
257710456,KFFSABB6,,
257710457,KFFSABB8,,
257710458,KFFSABB10,,
257710459,KFFSABB12,,
257710460,KFFSABB13,,
257710461,KFFSABB16,,
257710462,KFFSABB20,,
257720001,GKFFSAMS2,,
257720002,GKFFSAMS3,,
257720003,GKFFSAMS4,,
257720004,GKFFSAMS5,,
257720005,GKFFSAMS6,,
257720006,GKFFSAMS8,,
257720007,GKFFSAMS10,,
257720008,GKFFSAMS12,,
257720009,GKFFSAMS13,,
257720010,GKFFSAMS16,,
257720011,GKFFSAMS20,,
257720012,GKFFSAMM2,,
257720013,GKFFSAMM3,,
257720014,GKFFSAMM4,,
257720015,GKFFSAMM5,,
257720016,GKFFSAMM6,,
257720017,GKFFSAMM8,,
257720018,GKFFSAMM10,,
257720019,GKFFSAMM12,,
257720020,GKFFSAMM13,,
257720021,GKFFSAMM16,,
257720022,GKFFSAMM20,,
257720023,GKFFSAMP2,,
257720024,GKFFSAMP3,,
257720025,GKFFSAMP4,,
257720026,GKFFSAMP5,,
257720027,GKFFSAMP6,,
257720028,GKFFSAMP8,,
257720029,GKFFSAMP10,,
257720030,GKFFSAMP12,,
257720031,GKFFSAMP13,,
257720032,GKFFSAMP16,,
257720033,GKFFSAMP20,,
257720034,GKFFSAMG2,,
257720035,GKFFSAMG3,,
257720036,GKFFSAMG4,,
257720037,GKFFSAMG5,,
257720038,GKFFSAMG6,,
257720039,GKFFSAMG8,,
257720040,GKFFSAMG10,,
257720041,GKFFSAMG12,,
257720042,GKFFSAMG13,,
257720043,GKFFSAMG16,,
257720044,GKFFSAMG20,,
257720045,GKFFSAMH2,,
257720046,GKFFSAMH3,,
257720047,GKFFSAMH4,,
257720048,GKFFSAMH5,,
257720049,GKFFSAMH6,,
257720050,GKFFSAMH8,,
257720051,GKFFSAMH10,,
257720052,GKFFSAMH12,,
257720053,GKFFSAMH13,,
257720054,GKFFSAMH16,,
257720055,GKFFSAMH20,,
257720056,GKFFSAPS2,,
257720057,GKFFSAPS3,,
257720058,GKFFSAPS4,,
257720059,GKFFSAPS5,,
257720060,GKFFSAPS6,,
257720061,GKFFSAPS8,,
257720062,GKFFSAPS10,,
257720063,GKFFSAPS12,,
257720064,GKFFSAPS13,,
257720065,GKFFSAPS16,,
257720066,GKFFSAPS20,,
257720067,GKFFSAPM2,,
257720068,GKFFSAPM3,,
257720069,GKFFSAPM4,,
257720070,GKFFSAPM5,,
257720071,GKFFSAPM6,,
257720072,GKFFSAPM8,,
257720073,GKFFSAPM10,,
257720074,GKFFSAPM12,,
257720075,GKFFSAPM13,,
257720076,GKFFSAPM16,,
257720077,GKFFSAPM20,,
257720078,GKFFSAPP2,,
257720079,GKFFSAPP3,,
257720080,GKFFSAPP4,,
257720081,GKFFSAPP5,,
257720082,GKFFSAPP6,,
257720083,GKFFSAPP8,,
257720084,GKFFSAPP10,,
257720085,GKFFSAPP12,,
257720086,GKFFSAPP13,,
257720087,GKFFSAPP16,,
257720088,GKFFSAPP20,,
257720089,GKFFSAPG2,,
257720090,GKFFSAPG3,,
257720091,GKFFSAPG4,,
257720092,GKFFSAPG5,,
257720093,GKFFSAPG6,,
257720094,GKFFSAPG8,,
257720095,GKFFSAPG10,,
257720096,GKFFSAPG12,,
257720097,GKFFSAPG13,,
257720098,GKFFSAPG16,,
257720099,GKFFSAPG20,,
257720100,GKFFSAPH2,,
257720101,GKFFSAPH3,,
257720102,GKFFSAPH4,,
257720103,GKFFSAPH5,,
257720104,GKFFSAPH6,,
257720105,GKFFSAPH8,,
257720106,GKFFSAPH10,,
257720107,GKFFSAPH12,,
257720108,GKFFSAPH13,,
257720109,GKFFSAPH16,,
257720110,GKFFSAPH20,,
257720111,GKFFSAGS2,,
257720112,GKFFSAGS3,,
257720113,GKFFSAGS4,,
257720114,GKFFSAGS5,,
257720115,GKFFSAGS6,,
257720116,GKFFSAGS8,,
257720117,GKFFSAGS10,,
257720118,GKFFSAGS12,,
257720119,GKFFSAGS13,,
257720120,GKFFSAGS16,,
257720121,GKFFSAGS20,,
257720122,GKFFSAGM2,,
257720123,GKFFSAGM3,,
257720124,GKFFSAGM4,,
257720125,GKFFSAGM5,,
257720126,GKFFSAGM6,,
257720127,GKFFSAGM8,,
257720128,GKFFSAGM10,,
257720129,GKFFSAGM12,,
257720130,GKFFSAGM13,,
257720131,GKFFSAGM16,,
257720132,GKFFSAGM20,,
257720133,GKFFSAGP2,,
257720134,GKFFSAGP3,,
257720135,GKFFSAGP4,,
257720136,GKFFSAGP5,,
257720137,GKFFSAGP6,,
257720138,GKFFSAGP8,,
257720139,GKFFSAGP10,,
257720140,GKFFSAGP12,,
257720141,GKFFSAGP13,,
257720142,GKFFSAGP16,,
257720143,GKFFSAGP20,,
257720144,GKFFSAGG2,,
257720145,GKFFSAGG3,,
257720146,GKFFSAGG4,,
257720147,GKFFSAGG5,,
257720148,GKFFSAGG6,,
257720149,GKFFSAGG8,,
257720150,GKFFSAGG10,,
257720151,GKFFSAGG12,,
257720152,GKFFSAGG13,,
257720153,GKFFSAGG16,,
257720154,GKFFSAGG20,,
257720155,GKFFSAGH2,,
257720156,GKFFSAGH3,,
257720157,GKFFSAGH4,,
257720158,GKFFSAGH5,,
257720159,GKFFSAGH6,,
257720160,GKFFSAGH8,,
257720161,GKFFSAGH10,,
257720162,GKFFSAGH12,,
257720163,GKFFSAGH13,,
257720164,GKFFSAGH16,,
257720165,GKFFSAGH20,,
257720166,GKFFSAHS2,,
257720167,GKFFSAHS3,,
257720168,GKFFSAHS4,,
257720169,GKFFSAHS5,,
257720170,GKFFSAHS6,,
257720171,GKFFSAHS8,,
257720172,GKFFSAHS10,,
257720173,GKFFSAHS12,,
257720174,GKFFSAHS13,,
257720175,GKFFSAHS16,,
257720176,GKFFSAHS20,,
257720177,GKFFSAHM2,,
257720178,GKFFSAHM3,,
257720179,GKFFSAHM4,,
257720180,GKFFSAHM5,,
257720181,GKFFSAHM6,,
257720182,GKFFSAHM8,,
257720183,GKFFSAHM10,,
257720184,GKFFSAHM12,,
257720185,GKFFSAHM13,,
257720186,GKFFSAHM16,,
257720187,GKFFSAHM20,,
257720188,GKFFSAHP2,,
257720189,GKFFSAHP3,,
257720190,GKFFSAHP4,,
257720191,GKFFSAHP5,,
257720192,GKFFSAHP6,,
257720193,GKFFSAHP8,,
257720194,GKFFSAHP10,,
257720195,GKFFSAHP12,,
257720196,GKFFSAHP13,,
257720197,GKFFSAHP16,,
257720198,GKFFSAHP20,,
257720199,GKFFSAHG2,,
257720200,GKFFSAHG3,,
257720201,GKFFSAHG4,,
257720202,GKFFSAHG5,,
257720203,GKFFSAHG6,,
257720204,GKFFSAHG8,,
257720205,GKFFSAHG10,,
257720206,GKFFSAHG12,,
257720207,GKFFSAHG13,,
257720208,GKFFSAHG16,,
257720209,GKFFSAHG20,,
257720210,GKFFSAHH2,,
257720211,GKFFSAHH3,,
257720212,GKFFSAHH4,,
257720213,GKFFSAHH5,,
257720214,GKFFSAHH6,,
257720215,GKFFSAHH8,,
257720216,GKFFSAHH10,,
257720217,GKFFSAHH12,,
257720218,GKFFSAHH13,,
257720219,GKFFSAHH16,,
257720220,GKFFSAHH20,,
257730001,SKFFSAMS2,,
257730002,SKFFSAMS3,,
257730003,SKFFSAMS4,,
257730004,SKFFSAMS5,,
257730005,SKFFSAMS6,,
257730006,SKFFSAMS8,,
257730007,SKFFSAMS10,,
257730008,SKFFSAMS12,,
257730009,SKFFSAMS13,,
257730010,SKFFSAMS16,,
257730011,SKFFSAMS20,,
257730012,SKFFSAMM2,,
257730013,SKFFSAMM3,,
257730014,SKFFSAMM4,,
257730015,SKFFSAMM5,,
257730016,SKFFSAMM6,,
257730017,SKFFSAMM8,,
257730018,SKFFSAMM10,,
257730019,SKFFSAMM12,,
257730020,SKFFSAMM13,,
257730021,SKFFSAMM16,,
257730022,SKFFSAMM20,,
257730023,SKFFSAMP2,,
257730024,SKFFSAMP3,,
257730025,SKFFSAMP4,,
257730026,SKFFSAMP5,,
257730027,SKFFSAMP6,,
257730028,SKFFSAMP8,,
257730029,SKFFSAMP10,,
257730030,SKFFSAMP12,,
257730031,SKFFSAMP13,,
257730032,SKFFSAMP16,,
257730033,SKFFSAMP20,,
257730034,SKFFSAMG2,,
257730035,SKFFSAMG3,,
257730036,SKFFSAMG4,,
257730037,SKFFSAMG5,,
257730038,SKFFSAMG6,,
257730039,SKFFSAMG8,,
257730040,SKFFSAMG10,,
257730041,SKFFSAMG12,,
257730042,SKFFSAMG13,,
257730043,SKFFSAMG16,,
257730044,SKFFSAMG20,,
257730045,SKFFSAMH2,,
257730046,SKFFSAMH3,,
257730047,SKFFSAMH4,,
257730048,SKFFSAMH5,,
257730049,SKFFSAMH6,,
257730050,SKFFSAMH8,,
257730051,SKFFSAMH10,,
257730052,SKFFSAMH12,,
257730053,SKFFSAMH13,,
257730054,SKFFSAMH16,,
257730055,SKFFSAMH20,,
257730056,SKFFSAPS2,,
257730057,SKFFSAPS3,,
257730058,SKFFSAPS4,,
257730059,SKFFSAPS5,,
257730060,SKFFSAPS6,,
257730061,SKFFSAPS8,,
257730062,SKFFSAPS10,,
257730063,SKFFSAPS12,,
257730064,SKFFSAPS13,,
257730065,SKFFSAPS16,,
257730066,SKFFSAPS20,,
257730067,SKFFSAPM2,,
257730068,SKFFSAPM3,,
257730069,SKFFSAPM4,,
257730070,SKFFSAPM5,,
257730071,SKFFSAPM6,,
257730072,SKFFSAPM8,,
257730073,SKFFSAPM10,,
257730074,SKFFSAPM12,,
257730075,SKFFSAPM13,,
257730076,SKFFSAPM16,,
257730077,SKFFSAPM20,,
257730078,SKFFSAPP2,,
257730079,SKFFSAPP3,,
257730080,SKFFSAPP4,,
257730081,SKFFSAPP5,,
257730082,SKFFSAPP6,,
257730083,SKFFSAPP8,,
257730084,SKFFSAPP10,,
257730085,SKFFSAPP12,,
257730086,SKFFSAPP13,,
257730087,SKFFSAPP16,,
257730088,SKFFSAPP20,,
257730089,SKFFSAPG2,,
257730090,SKFFSAPG3,,
257730091,SKFFSAPG4,,
257730092,SKFFSAPG5,,
257730093,SKFFSAPG6,,
257730094,SKFFSAPG8,,
257730095,SKFFSAPG10,,
257730096,SKFFSAPG12,,
257730097,SKFFSAPG13,,
257730098,SKFFSAPG16,,
257730099,SKFFSAPG20,,
257730100,SKFFSAPH2,,
257730101,SKFFSAPH3,,
257730102,SKFFSAPH4,,
257730103,SKFFSAPH5,,
257730104,SKFFSAPH6,,
257730105,SKFFSAPH8,,
257730106,SKFFSAPH10,,
257730107,SKFFSAPH12,,
257730108,SKFFSAPH13,,
257730109,SKFFSAPH16,,
257730110,SKFFSAPH20,,
257730111,SKFFSAGS2,,
257730112,SKFFSAGS3,,
257730113,SKFFSAGS4,,
257730114,SKFFSAGS5,,
257730115,SKFFSAGS6,,
257730116,SKFFSAGS8,,
257730117,SKFFSAGS10,,
257730118,SKFFSAGS12,,
257730119,SKFFSAGS13,,
257730120,SKFFSAGS16,,
257730121,SKFFSAGS20,,
257730122,SKFFSAGM2,,
257730123,SKFFSAGM3,,
257730124,SKFFSAGM4,,
257730125,SKFFSAGM5,,
257730126,SKFFSAGM6,,
257730127,SKFFSAGM8,,
257730128,SKFFSAGM10,,
257730129,SKFFSAGM12,,
257730130,SKFFSAGM13,,
257730131,SKFFSAGM16,,
257730132,SKFFSAGM20,,
257730133,SKFFSAGP2,,
257730134,SKFFSAGP3,,
257730135,SKFFSAGP4,,
257730136,SKFFSAGP5,,
257730137,SKFFSAGP6,,
257730138,SKFFSAGP8,,
257730139,SKFFSAGP10,,
257730140,SKFFSAGP12,,
257730141,SKFFSAGP13,,
257730142,SKFFSAGP16,,
257730143,SKFFSAGP20,,
257730144,SKFFSAGG2,,
257730145,SKFFSAGG3,,
257730146,SKFFSAGG4,,
257730147,SKFFSAGG5,,
257730148,SKFFSAGG6,,
257730149,SKFFSAGG8,,
257730150,SKFFSAGG10,,
257730151,SKFFSAGG12,,
257730152,SKFFSAGG13,,
257730153,SKFFSAGG16,,
257730154,SKFFSAGG20,,
257730155,SKFFSAGH2,,
257730156,SKFFSAGH3,,
257730157,SKFFSAGH4,,
257730158,SKFFSAGH5,,
257730159,SKFFSAGH6,,
257730160,SKFFSAGH8,,
257730161,SKFFSAGH10,,
257730162,SKFFSAGH12,,
257730163,SKFFSAGH13,,
257730164,SKFFSAGH16,,
257730165,SKFFSAGH20,,
257730166,SKFFSAHS2,,
257730167,SKFFSAHS3,,
257730168,SKFFSAHS4,,
257730169,SKFFSAHS5,,
257730170,SKFFSAHS6,,
257730171,SKFFSAHS8,,
257730172,SKFFSAHS10,,
257730173,SKFFSAHS12,,
257730174,SKFFSAHS13,,
257730175,SKFFSAHS16,,
257730176,SKFFSAHS20,,
257730177,SKFFSAHM2,,
257730178,SKFFSAHM3,,
257730179,SKFFSAHM4,,
257730180,SKFFSAHM5,,
257730181,SKFFSAHM6,,
257730182,SKFFSAHM8,,
257730183,SKFFSAHM10,,
257730184,SKFFSAHM12,,
257730185,SKFFSAHM13,,
257730186,SKFFSAHM16,,
257730187,SKFFSAHM20,,
257730188,SKFFSAHP2,,
257730189,SKFFSAHP3,,
257730190,SKFFSAHP4,,
257730191,SKFFSAHP5,,
257730192,SKFFSAHP6,,
257730193,SKFFSAHP8,,
257730194,SKFFSAHP10,,
257730195,SKFFSAHP12,,
257730196,SKFFSAHP13,,
257730197,SKFFSAHP16,,
257730198,SKFFSAHP20,,
257730199,SKFFSAHG2,,
257730200,SKFFSAHG3,,
257730201,SKFFSAHG4,,
257730202,SKFFSAHG5,,
257730203,SKFFSAHG6,,
257730204,SKFFSAHG8,,
257730205,SKFFSAHG10,,
257730206,SKFFSAHG12,,
257730207,SKFFSAHG13,,
257730208,SKFFSAHG16,,
257730209,SKFFSAHG20,,
257730210,SKFFSAHH2,,
257730211,SKFFSAHH3,,
257730212,SKFFSAHH4,,
257730213,SKFFSAHH5,,
257730214,SKFFSAHH6,,
257730215,SKFFSAHH8,,
257730216,SKFFSAHH10,,
257730217,SKFFSAHH12,,
257730218,SKFFSAHH13,,
257730219,SKFFSAHH16,,
257730220,SKFFSAHH20,,
257730221,SKFFSAMA2,,
257730222,SKFFSAMA3,,
257730223,SKFFSAMA4,,
257730224,SKFFSAMA5,,
257730225,SKFFSAMA6,,
257730226,SKFFSAMA8,,
257730227,SKFFSAMA10,,
257730228,SKFFSAMA12,,
257730229,SKFFSAMA13,,
257730230,SKFFSAMA16,,
257730231,SKFFSAMA20,,
257730232,SKFFSAMB2,,
257730233,SKFFSAMB3,,
257730234,SKFFSAMB4,,
257730235,SKFFSAMB5,,
257730236,SKFFSAMB6,,
257730237,SKFFSAMB8,,
257730238,SKFFSAMB10,,
257730239,SKFFSAMB12,,
257730240,SKFFSAMB13,,
257730241,SKFFSAMB16,,
257730242,SKFFSAMB20,,
257730243,SKFFSAPA2,,
257730244,SKFFSAPA3,,
257730245,SKFFSAPA4,,
257730246,SKFFSAPA5,,
257730247,SKFFSAPA6,,
257730248,SKFFSAPA8,,
257730249,SKFFSAPA10,,
257730250,SKFFSAPA12,,
257730251,SKFFSAPA13,,
257730252,SKFFSAPA16,,
257730253,SKFFSAPA20,,
257730254,SKFFSAPB2,,
257730255,SKFFSAPB3,,
257730256,SKFFSAPB4,,
257730257,SKFFSAPB5,,
257730258,SKFFSAPB6,,
257730259,SKFFSAPB8,,
257730260,SKFFSAPB10,,
257730261,SKFFSAPB12,,
257730262,SKFFSAPB13,,
257730263,SKFFSAPB16,,
257730264,SKFFSAPB20,,
257730265,SKFFSAGA2,,
257730266,SKFFSAGA3,,
257730267,SKFFSAGA4,,
257730268,SKFFSAGA5,,
257730269,SKFFSAGA6,,
257730270,SKFFSAGA8,,
257730271,SKFFSAGA10,,
257730272,SKFFSAGA12,,
257730273,SKFFSAGA13,,
257730274,SKFFSAGA16,,
257730275,SKFFSAGA20,,
257730276,SKFFSAGB2,,
257730277,SKFFSAGB3,,
257730278,SKFFSAGB4,,
257730279,SKFFSAGB5,,
257730280,SKFFSAGB6,,
257730281,SKFFSAGB8,,
257730282,SKFFSAGB10,,
257730283,SKFFSAGB12,,
257730284,SKFFSAGB13,,
257730285,SKFFSAGB16,,
257730286,SKFFSAGB20,,
257730287,SKFFSAHA2,,
257730288,SKFFSAHA3,,
257730289,SKFFSAHA4,,
257730290,SKFFSAHA5,,
257730291,SKFFSAHA6,,
257730292,SKFFSAHA8,,
257730293,SKFFSAHA10,,
257730294,SKFFSAHA12,,
257730295,SKFFSAHA13,,
257730296,SKFFSAHA16,,
257730297,SKFFSAHA20,,
257730298,SKFFSAHB2,,
257730299,SKFFSAHB3,,
257730300,SKFFSAHB4,,
257730301,SKFFSAHB5,,
257730302,SKFFSAHB6,,
257730303,SKFFSAHB8,,
257730304,SKFFSAHB10,,
257730305,SKFFSAHB12,,
257730306,SKFFSAHB13,,
257730307,SKFFSAHB16,,
257730308,SKFFSAHB20,,
257730309,SKFFSAAS2,,
257730310,SKFFSAAS3,,
257730311,SKFFSAAS4,,
257730312,SKFFSAAS5,,
257730313,SKFFSAAS6,,
257730314,SKFFSAAS8,,
257730315,SKFFSAAS10,,
257730316,SKFFSAAS12,,
257730317,SKFFSAAS13,,
257730318,SKFFSAAS16,,
257730319,SKFFSAAS20,,
257730320,SKFFSAAM2,,
257730321,SKFFSAAM3,,
257730322,SKFFSAAM4,,
257730323,SKFFSAAM5,,
257730324,SKFFSAAM6,,
257730325,SKFFSAAM8,,
257730326,SKFFSAAM10,,
257730327,SKFFSAAM12,,
257730328,SKFFSAAM13,,
257730329,SKFFSAAM16,,
257730330,SKFFSAAM20,,
257730331,SKFFSAAP2,,
257730332,SKFFSAAP3,,
257730333,SKFFSAAP4,,
257730334,SKFFSAAP5,,
257730335,SKFFSAAP6,,
257730336,SKFFSAAP8,,
257730337,SKFFSAAP10,,
257730338,SKFFSAAP12,,
257730339,SKFFSAAP13,,
257730340,SKFFSAAP16,,
257730341,SKFFSAAP20,,
257730342,SKFFSAAG2,,
257730343,SKFFSAAG3,,
257730344,SKFFSAAG4,,
257730345,SKFFSAAG5,,
257730346,SKFFSAAG6,,
257730347,SKFFSAAG8,,
257730348,SKFFSAAG10,,
257730349,SKFFSAAG12,,
257730350,SKFFSAAG13,,
257730351,SKFFSAAG16,,
257730352,SKFFSAAG20,,
257730353,SKFFSAAH2,,
257730354,SKFFSAAH3,,
257730355,SKFFSAAH4,,
257730356,SKFFSAAH5,,
257730357,SKFFSAAH6,,
257730358,SKFFSAAH8,,
257730359,SKFFSAAH10,,
257730360,SKFFSAAH12,,
257730361,SKFFSAAH13,,
257730362,SKFFSAAH16,,
257730363,SKFFSAAH20,,
257730364,SKFFSAAA2,,
257730365,SKFFSAAA3,,
257730366,SKFFSAAA4,,
257730367,SKFFSAAA5,,
257730368,SKFFSAAA6,,
257730369,SKFFSAAA8,,
257730370,SKFFSAAA10,,
257730371,SKFFSAAA12,,
257730372,SKFFSAAA13,,
257730373,SKFFSAAA16,,
257730374,SKFFSAAA20,,
257730375,SKFFSAAB2,,
257730376,SKFFSAAB3,,
257730377,SKFFSAAB4,,
257730378,SKFFSAAB5,,
257730379,SKFFSAAB6,,
257730380,SKFFSAAB8,,
257730381,SKFFSAAB10,,
257730382,SKFFSAAB12,,
257730383,SKFFSAAB13,,
257730384,SKFFSAAB16,,
257730385,SKFFSAAB20,,
257730386,SKFFSABS2,,
257730387,SKFFSABS3,,
257730388,SKFFSABS4,,
257730389,SKFFSABS5,,
257730390,SKFFSABS6,,
257730391,SKFFSABS8,,
257730392,SKFFSABS10,,
257730393,SKFFSABS12,,
257730394,SKFFSABS13,,
257730395,SKFFSABS16,,
257730396,SKFFSABS20,,
257730397,SKFFSABM2,,
257730398,SKFFSABM3,,
257730399,SKFFSABM4,,
257730400,SKFFSABM5,,
257730401,SKFFSABM6,,
257730402,SKFFSABM8,,
257730403,SKFFSABM10,,
257730404,SKFFSABM12,,
257730405,SKFFSABM13,,
257730406,SKFFSABM16,,
257730407,SKFFSABM20,,
257730408,SKFFSABP2,,
257730409,SKFFSABP3,,
257730410,SKFFSABP4,,
257730411,SKFFSABP5,,
257730412,SKFFSABP6,,
257730413,SKFFSABP8,,
257730414,SKFFSABP10,,
257730415,SKFFSABP12,,
257730416,SKFFSABP13,,
257730417,SKFFSABP16,,
257730418,SKFFSABP20,,
257730419,SKFFSABG2,,
257730420,SKFFSABG3,,
257730421,SKFFSABG4,,
257730422,SKFFSABG5,,
257730423,SKFFSABG6,,
257730424,SKFFSABG8,,
257730425,SKFFSABG10,,
257730426,SKFFSABG12,,
257730427,SKFFSABG13,,
257730428,SKFFSABG16,,
257730429,SKFFSABG20,,
257730430,SKFFSABH2,,
257730431,SKFFSABH3,,
