NO,prg1
282760139,1
282760140,1
282760141,1
282760142,1
282760143,1
282760144,1
282760145,1
282760146,1
282760147,1
282760148,1
282760149,1
282760150,1
282760151,1
282760152,1
282760153,1
282760154,1
282760155,1
282760156,1
282760157,1
282760158,1
282760159,1
282760160,1
282760161,1
282760162,1
282760163,1
282760164,1
282760165,1
282760166,1
282760167,1
282760168,1
282760169,1
282760170,1
282760171,1
282760172,1
282760173,1
282760174,1
282760175,1
282760176,1
282760177,1
282760178,1
282760179,1
282760180,1
283740001,1
283740002,1
283740003,1
283740004,1
283740005,1
283740006,1
283740007,1
283740008,1
283740009,1
283740010,1
283740011,1
283740012,1
283740013,1
283740014,1
283740015,1
283740016,1
283740017,1
283740018,1
283740019,1
283740020,1
283740021,1
283740022,1
283740023,1
283740024,1
283740025,1
283740026,1
283740027,1
283740028,1
283740029,1
283740030,1
283750001,1
283750002,1
283750003,1
283750004,1
283750005,1
283750006,1
283750007,1
283750008,1
283750009,1
283750010,1
283750011,1
283750012,1
283750013,1
283750014,1
283750015,1
283750016,1
283750017,1
283750018,1
283750019,1
283750020,1
283750021,1
283750022,1
283750023,1
283750024,1
283750025,1
283750026,1
283750027,1
283750028,1
283750029,1
283750030,1
283760001,1
283760002,1
283760003,1
283760004,1
283760005,1
283760006,1
283760007,1
283760008,1
283760009,1
283760010,1
283760011,1
283760012,1
283760013,1
283760014,1
283760015,1
283760016,1
283760017,1
283760018,1
283760019,1
283760020,1
283760021,1
283760022,1
283760023,1
283760024,1
283760025,1
283760026,1
283760027,1
283760028,1
283760029,1
283760030,1
283770001,1
283770002,1
283770003,1
283770004,1
283770005,1
283770006,1
283770007,1
283770008,1
283770009,1
283770010,1
283770011,1
283770012,1
283770013,1
283770014,1
283770015,1
283770016,1
283770017,1
283770018,1
283770019,1
283770020,1
283770021,1
283770022,1
283770023,1
283770024,1
283770025,1
283770026,1
283770027,1
283770028,1
283770029,1
283770030,1
283780001,1
283780002,1
283780003,1
283780004,1
283780005,1
283780006,1
283780007,1
283780008,1
283780009,1
283780010,1
283780011,1
283780012,1
283780013,1
283780014,1
283780015,1
283780016,1
283780017,1
283780018,1
283780019,1
283780020,1
283780021,1
283780022,1
283780023,1
283780024,1
283780025,1
283780026,1
283780027,1
283780028,1
283780029,1
283780030,1
283790001,1
283790002,1
283790003,1
283790004,1
283790005,1
283790006,1
283790007,1
283790008,1
283790009,1
283790010,1
283790011,1
283790012,1
283790013,1
283790014,1
283790015,1
283790016,1
283790017,1
283790018,1
283790019,1
283790020,1
283790021,1
283790022,1
283790023,1
283790024,1
283790025,1
283790026,1
283790027,1
283790028,1
283790029,1
283790030,1
283800001,1
283800002,1
283800003,1
283800004,1
283800005,1
283800006,1
283800007,1
283800008,1
283800009,1
283800010,1
283800011,1
283800012,1
283800013,1
283800014,1
283800015,1
283800016,1
283800017,1
283800018,1
283800019,1
283800020,1
283800021,1
283800022,1
283800023,1
283800024,1
283800025,1
283800026,1
283800027,1
283800028,1
283800029,1
283800030,1
283810001,1
283810002,1
283810003,1
283810004,1
283810005,1
283810006,1
283810007,1
283810008,1
283810009,1
283810010,1
283810011,1
283810012,1
283810013,1
283810014,1
283810015,1
283810016,1
283810017,1
283810018,1
283810019,1
283810020,1
283810021,1
283810022,1
283810023,1
283810024,1
283810025,1
283810026,1
283810027,1
283810028,1
283810029,1
283810030,1
283900001,1
283900002,1
283900003,1
283900004,1
283900005,1
283900006,1
283900007,1
283900011,1
283900012,1
283900013,1
283900014,1
283900015,1
283900016,1
283900017,1
283900021,1
283900022,1
283900023,1
283900024,1
283900025,1
283900026,1
283900027,1
283900028,1
283900029,1
283900030,1
283900031,1
283900032,1
283900033,1
283900034,1
283900035,1
283900036,1
283900037,1
283900038,1
283900039,1
283910001,1
283910002,1
283910003,1
283910004,1
283910005,1
283910006,1
283910007,1
283910011,1
283910012,1
283910013,1
283910014,1
283910015,1
283910016,1
283910017,1
283910021,1
283910022,1
283910023,1
283910024,1
283910025,1
283910026,1
283910027,1
283910028,1
283910029,1
283910030,1
283910031,1
283910032,1
283910033,1
283910034,1
283910035,1
283910036,1
283910037,1
283910038,1
283910039,1
283920001,1
283920002,1
283920003,1
283920004,1
283920005,1
283920006,1
283920007,1
283920011,1
283920012,1
283920013,1
283920014,1
283920015,1
283920016,1
283920017,1
283920021,1
283920022,1
283920023,1
283920024,1
283920025,1
283920026,1
283920027,1
283920028,1
283920029,1
283920030,1
283920031,1
283920032,1
283920033,1
283920034,1
283920035,1
283920036,1
283920037,1
283920038,1
283920039,1
283930001,1
283930002,1
283930003,1
283930004,1
283930005,1
283930006,1
283930007,1
283930011,1
283930012,1
283930013,1
283930014,1
283930015,1
283930016,1
283930017,1
283930021,1
283930022,1
283930023,1
283930024,1
283930025,1
283930026,1
283930027,1
283930028,1
283930029,1
283930030,1
283930031,1
283930032,1
283930033,1
283930034,1
283930035,1
283930036,1
283930037,1
283930038,1
283930039,1
283940001,1
283940002,1
283940003,1
283940004,1
283940005,1
283940006,1
283940007,1
283940011,1
283940012,1
283940013,1
283940014,1
283940015,1
283940016,1
283940017,1
283940021,1
283940022,1
283940023,1
283940024,1
283940025,1
283940026,1
283940027,1
283940028,1
283940029,1
283940030,1
283940031,1
283940032,1
283940033,1
283940034,1
283940035,1
283940036,1
283940037,1
283940038,1
283940039,1
283950001,1
283950002,1
283950003,1
283950004,1
283950005,1
283950006,1
283950007,1
283950011,1
283950012,1
283950013,1
283950014,1
283950015,1
283950016,1
283950017,1
283950021,1
283950022,1
283950023,1
283950024,1
283950025,1
283950026,1
283950027,1
283950028,1
283950029,1
283950030,1
283950031,1
283950032,1
283950033,1
283950034,1
283950035,1
283950036,1
283950037,1
283950038,1
283950039,1
283970001,1
283970002,1
283970003,1
283970004,1
283970005,1
283970006,1
283970007,1
283970011,1
283970012,1
283970013,1
283970014,1
283970015,1
283970016,1
283970017,1
283970021,1
283970022,1
283970023,1
283970024,1
283970025,1
283970026,1
283970027,1
283970028,1
283970029,1
283970030,1
283970031,1
283970032,1
283970033,1
283970034,1
283970035,1
283970036,1
283970037,1
283970038,1
283970039,1
284940001,1
284940002,1
284940003,1
284940004,1
284940005,1
284940006,1
284940007,1
284960001,1
284960002,1
284960003,1
285060001,1
285070001,1
285080001,1
285150001,1
285160001,1
285170001,1
285170002,1
285170003,1
285170004,1
285180001,1
285180002,1
285180003,1
285180004,1
285190001,1
285200001,1
285210001,1
285210002,1
285210003,1
285210004,1
285210005,1
285210006,1
285210007,1
285210008,1
285210009,1
285210010,1
285210011,1
285210012,1
285210013,1
285210014,1
285210015,1
285210016,1
285220001,1
285220002,1
285220003,1
285220004,1
285220005,1
285220006,1
285220007,1
285220008,1
285220009,1
285220010,1
285220011,1
285220012,1
285220013,1
285220014,1
285220015,1
285220016,1
290000001,1
290000002,1
290000003,1
290000004,1
290000005,1
290000006,1
290000007,1
290000008,1
290000009,1
290000010,1
290000011,1
290000012,1
290010001,1
290010002,1
290010003,1
290010004,1
290010005,1
290010006,1
290010007,1
290010008,1
290010009,1
290010010,1
290010011,1
290020001,1
290020002,1
290020003,1
290020004,1
290020005,1
290020006,1
290020007,1
290020008,1
290020009,1
290020010,1
290020011,1
290020012,1
290030001,1
290030002,1
290030003,1
290030004,1
290030005,1
290030006,1
290030007,1
290030008,1
290030009,1
290030010,1
290030011,1
290080001,1
290080002,1
290080003,1
290080004,1
290080005,1
290080006,1
290080007,1
290080008,1
290080009,1
290080010,1
290080011,1
290080012,1
290090001,1
290090002,1
290090003,1
290090004,1
290090005,1
290090006,1
290090007,1
290090008,1
290090009,1
290090010,1
290090011,1
290090012,1
290100001,1
290100002,1
290100003,1
290100004,1
290100005,1
290100006,1
290100007,1
290100008,1
290100009,1
290100010,1
290100011,1
290100012,1
290110001,1
290110002,1
290110003,1
290110004,1
290110005,1
290110006,1
290110007,1
290110008,1
290110009,1
290110010,1
290110011,1
290110012,1
290120001,1
290120002,1
290120003,1
290120004,1
290120005,1
290120006,1
290120007,1
290120008,1
290120009,1
290120010,1
290120011,1
290120012,1
290130001,1
290130002,1
290130003,1
290130004,1
290130005,1
290130006,1
290130007,1
290130008,1
290130009,1
290130010,1
290130011,1
290130012,1
290200001,1
290200002,1
290200003,1
290200004,1
290200005,1
290200006,1
290200007,1
290200008,1
290200009,1
290210001,1
290210002,1
290210003,1
290210004,1
290210005,1
290210006,1
290210007,1
290210008,1
290210009,1
290240001,1
290240002,1
290240003,1
290240004,1
290240005,1
290240006,1
290240007,1
290240008,1
290240009,1
290240010,1
290240011,1
290240012,1
290240013,1
290240014,1
290240015,1
290250001,1
290250002,1
290250003,1
290250004,1
290250005,1
290250006,1
290250007,1
290250008,1
290250009,1
290250010,1
290250011,1
290250012,1
290250013,1
290250014,1
290250015,1
290280001,1
290280002,1
290280003,1
290280004,1
290280005,1
290280006,1
290280007,1
290280008,1
290280009,1
290280010,1
290280011,1
290280012,1
290280013,1
290280014,1
290280015,1
290280016,1
290280017,1
290280018,1
290280019,1
290280020,1
290280021,1
290280022,1
290280023,1
290280024,1
290280025,1
290280026,1
290280027,1
290280028,1
290280029,1
290280030,1
290280031,1
290280032,1
290280033,1
290280034,1
290280035,1
290280036,1
290280037,1
290280038,1
290280039,1
290280040,1
290280041,1
290280042,1
290280043,1
290280044,1
290280045,1
290280046,1
290280047,1
290280048,1
290280049,1
290280050,1
290280051,1
290280052,1
290280053,1
290280054,1
290280055,1
290280056,1
290280057,1
290280058,1
290280059,1
290280060,1
290280061,1
290280062,1
290280063,1
290280064,1
290280065,1
290280066,1
290280067,1
290280068,1
290280069,1
290280070,1
290280071,1
290280072,1
290280073,1
290280074,1
290280075,1
290280076,1
290280077,1
290280078,1
290280079,1
290280080,1
290280081,1
290280082,1
290280083,1
290280084,1
290280085,1
290280086,1
290280087,1
290280088,1
290280089,1
290280090,1
290280091,1
290280092,1
290280093,1
290280094,1
290280095,1
290280096,1
290280097,1
290280098,1
290280099,1
290280100,1
290280101,1
290280102,1
290280103,1
290280104,1
290280105,1
290280106,1
290280107,1
290280108,1
290280109,1
290280110,1
290280111,1
290280112,1
290280113,1
290280114,1
290280115,1
290280116,1
290280117,1
290280118,1
290280119,1
290280120,1
290280121,1
290280122,1
290280123,1
290280124,1
290280125,1
290280126,1
290280127,1
290280128,1
290280129,1
290280130,1
290280131,1
290280132,1
290280133,1
290280134,1
290280135,1
290280136,1
290280137,1
290280138,1
290280139,1
290280140,1
290280141,1
290280142,1
290280143,1
290280144,1
290280145,1
290280146,1
290280147,1
290280148,1
290280149,1
290280150,1
290280151,1
290280152,1
290280153,1
290280154,1
290280155,1
290280156,1
290280157,1
290280158,1
290280159,1
290280160,1
290280161,1
290280162,1
290280163,1
290280164,1
290280165,1
290280166,1
290280167,1
290280168,1
290280169,1
290280170,1
290280171,1
290280172,1
290280173,1
290280174,1
290280175,1
290280176,1
290280177,1
290280178,1
290280179,1
290280180,1
290280181,1
290280182,1
290280183,1
290280184,1
290280185,1
290280186,1
290280187,1
290280188,1
290280189,1
290280190,1
290280191,1
290280192,1
290280193,1
290280194,1
290280195,1
290280196,1
290280197,1
290280198,1
290280199,1
290280200,1
290280201,1
290280202,1
290280203,1
290280204,1
290280205,1
290280206,1
290280207,1
290280208,1
290280209,1
290280210,1
290280211,1
290280212,1
290280213,1
290280214,1
290280215,1
290280216,1
290280217,1
290280218,1
290280219,1
290280220,1
290280221,1
290280222,1
290280223,1
290280224,1
290280225,1
290280226,1
290280227,1
290280228,1
290280229,1
290280230,1
290280231,1
290280232,1
290280233,1
290280234,1
290280235,1
290280236,1
290280237,1
290280238,1
290280239,1
290280240,1
290290001,1
290290002,1
290290003,1
290290004,1
290290005,1
290290006,1
290290007,1
290290008,1
290290009,1
290290010,1
290290011,1
290290012,1
290290013,1
290290014,1
290290015,1
290290016,1
290290017,1
290290018,1
290290019,1
290290020,1
290290021,1
290290022,1
290290023,1
290290024,1
290290025,1
290290026,1
290290027,1
290290028,1
290290029,1
290290030,1
290290031,1
290290032,1
290290033,1
290290034,1
290290035,1
290290036,1
290290037,1
290290038,1
290290039,1
290290040,1
290290041,1
290290042,1
290290043,1
290290044,1
290290045,1
290290046,1
290290047,1
290290048,1
290290049,1
290290050,1
290290051,1
290290052,1
290290053,1
290290054,1
290290055,1
290290056,1
290290057,1
290290058,1
290290059,1
290290060,1
290290061,1
290290062,1
290290063,1
290290064,1
290290065,1
290290066,1
290290067,1
290290068,1
290290069,1
290290070,1
290290071,1
290290072,1
290290073,1
290290074,1
290290075,1
290290076,1
290290077,1
290290078,1
290290079,1
290290080,1
290290081,1
290290082,1
290290083,1
290290084,1
290290085,1
290290086,1
290290087,1
290290088,1
290290089,1
290290090,1
290290091,1
290290092,1
290290093,1
290290094,1
290290095,1
290290096,1
290290097,1
290290098,1
290290099,1
290290100,1
290290101,1
290290102,1
290290103,1
290290104,1
290290105,1
290290106,1
290290107,1
290290108,1
290290109,1
290290110,1
290290111,1
290290112,1
290290113,1
290290114,1
290290115,1
290290116,1
290290117,1
290290118,1
290290119,1
290290120,1
290290121,1
290290122,1
290290123,1
290290124,1
290290125,1
290290126,1
290290127,1
290290128,1
290290129,1
290290130,1
290290131,1
290290132,1
290290133,1
290290134,1
290290135,1
290290136,1
290290137,1
290290138,1
290290139,1
290290140,1
290290141,1
290290142,1
290290143,1
290290144,1
290290145,1
290290146,1
290290147,1
290290148,1
290290149,1
290290150,1
290290151,1
290290152,1
290290153,1
290290154,1
290290155,1
290290156,1
290290157,1
290290158,1
290290159,1
290290160,1
290290161,1
290290162,1
290290163,1
290290164,1
290290165,1
290290166,1
290290167,1
290290168,1
290290169,1
290290170,1
290290171,1
290290172,1
290290173,1
290290174,1
290290175,1
290290176,1
290290177,1
290290178,1
290290179,1
290290180,1
290290181,1
290290182,1
290290183,1
290290184,1
290290185,1
290290186,1
290290187,1
290290188,1
290290189,1
290290190,1
290290191,1
290290192,1
290290193,1
290290194,1
290290195,1
290290196,1
290290197,1
290290198,1
290290199,1
290290200,1
290290201,1
290290202,1
290290203,1
290290204,1
290290205,1
290290206,1
290290207,1
290290208,1
290290209,1
290290210,1
290290211,1
290290212,1
290290213,1
290290214,1
290290215,1
290290216,1
290290217,1
290290218,1
290290219,1
290290220,1
290300001,1
290300002,1
290300003,1
290300004,1
290300005,1
290300006,1
290300007,1
290300008,1
290300009,1
290300010,1
290300011,1
290300012,1
290300013,1
290300014,1
290300015,1
290300016,1
290300017,1
290300018,1
290300019,1
290300020,1
290300021,1
290300022,1
290300023,1
290300024,1
290300025,1
290300026,1
290300027,1
290300028,1
290300029,1
290300030,1
290300031,1
290300032,1
290300033,1
290300034,1
290300035,1
290300036,1
290300037,1
290300038,1
290300039,1
290300040,1
290300041,1
290300042,1
290300043,1
290300044,1
290300045,1
290300046,1
290300047,1
290300048,1
290300049,1
290300050,1
290300051,1
290300052,1
290300053,1
290300054,1
290300055,1
290300056,1
290300057,1
290300058,1
290300059,1
290300060,1
290300061,1
290300062,1
290300063,1
290300064,1
290300065,1
290300066,1
290300067,1
290300068,1
290300069,1
290300070,1
290300071,1
290300072,1
290300073,1
290300074,1
290300075,1
290300076,1
290300077,1
290300078,1
290300079,1
290300080,1
290300081,1
290300082,1
290300083,1
290300084,1
290300085,1
290300086,1
290300087,1
290300088,1
290300089,1
290300090,1
290300091,1
290300092,1
290300093,1
290300094,1
290300095,1
290300096,1
290300097,1
290300098,1
290300099,1
290300100,1
290300101,1
290300102,1
290300103,1
290300104,1
290300105,1
290300106,1
290300107,1
290300108,1
290300109,1
290300110,1
290300111,1
290300112,1
290300113,1
290300114,1
290300115,1
290300116,1
290300117,1
290300118,1
290300119,1
290300120,1
290300121,1
290300122,1
290300123,1
290300124,1
290300125,1
290300126,1
290300127,1
290300128,1
290300129,1
290300130,1
290300131,1
290300132,1
290300133,1
290300134,1
290300135,1
290300136,1
290300137,1
290300138,1
290300139,1
290300140,1
290300141,1
290300142,1
290300143,1
290300144,1
290300145,1
290300146,1
290300147,1
290300148,1
290300149,1
290300150,1
290300151,1
290300152,1
290300153,1
290300154,1
290300155,1
290300156,1
290300157,1
290300158,1
290300159,1
290300160,1
290300161,1
290300162,1
290300163,1
290300164,1
290300165,1
290300166,1
290300167,1
290300168,1
290300169,1
290300170,1
290300171,1
290300172,1
290300173,1
290300174,1
290300175,1
290300176,1
290300177,1
290300178,1
290300179,1
290300180,1
290300181,1
290300182,1
290300183,1
290300184,1
290300185,1
290300186,1
290300187,1
290300188,1
290300189,1
290300190,1
290300191,1
290300192,1
290300193,1
290300194,1
290300195,1
290300196,1
290300197,1
290300198,1
290300199,1
290300200,1
290300201,1
290300202,1
290300203,1
290300204,1
290300205,1
290300206,1
290300207,1
290300208,1
290300209,1
290300210,1
290300211,1
290300212,1
290300213,1
290300214,1
290300215,1
290300216,1
290300217,1
290300218,1
290300219,1
290300220,1
290300221,1
290300222,1
